timestamp,gate_id,zone_id,wait_time_s,in_count,out_count
2026-06-23T13:15:00+00:00,GATE-04,ZONE-LAB,164.3,35,28
2026-06-23T13:30:00+00:00,GATE-04,ZONE-LAB,136.7,27,34
2026-06-23T13:45:00+00:00,GATE-04,ZONE-LAB,138.0,37,36
2026-06-23T14:00:00+00:00,GATE-04,ZONE-LAB,149.3,35,24
2026-06-23T14:15:00+00:00,GATE-04,ZONE-LAB,149.2,32,29
2026-06-23T14:30:00+00:00,GATE-04,ZONE-LAB,137.2,21,24
2026-06-23T14:45:00+00:00,GATE-04,ZONE-LAB,109.5,30,23
2026-06-23T15:00:00+00:00,GATE-04,ZONE-LAB,108.5,23,31
2026-06-23T15:15:00+00:00,GATE-04,ZONE-LAB,142.4,31,23
2026-06-23T15:30:00+00:00,GATE-04,ZONE-LAB,121.8,23,24
2026-06-23T15:45:00+00:00,GATE-04,ZONE-LAB,125.0,25,22
2026-06-23T16:00:00+00:00,GATE-04,ZONE-LAB,140.2,25,16
2026-06-23T16:15:00+00:00,GATE-04,ZONE-LAB,92.9,20,16
2026-06-23T16:30:00+00:00,GATE-04,ZONE-LAB,113.5,19,20
2026-06-23T16:45:00+00:00,GATE-04,ZONE-LAB,139.0,11,3
2026-06-23T17:00:00+00:00,GATE-04,ZONE-LAB,80.1,25,21
2026-06-23T17:15:00+00:00,GATE-04,ZONE-LAB,85.8,33,17
2026-06-23T17:30:00+00:00,GATE-04,ZONE-LAB,68.6,16,10
2026-06-23T17:45:00+00:00,GATE-04,ZONE-LAB,87.7,9,12
2026-06-23T18:00:00+00:00,GATE-04,ZONE-LAB,70.7,1,6
2026-06-23T18:15:00+00:00,GATE-04,ZONE-LAB,38.5,17,28
2026-06-23T18:30:00+00:00,GATE-04,ZONE-LAB,71.8,12,1
2026-06-23T18:45:00+00:00,GATE-04,ZONE-LAB,60.9,8,10
2026-06-23T19:00:00+00:00,GATE-04,ZONE-LAB,38.5,3,23
2026-06-23T19:15:00+00:00,GATE-04,ZONE-LAB,44.1,0,9
2026-06-23T19:30:00+00:00,GATE-04,ZONE-LAB,10.8,1,0
2026-06-23T19:45:00+00:00,GATE-04,ZONE-LAB,27.1,4,0
2026-06-23T20:00:00+00:00,GATE-04,ZONE-LAB,29.4,1,0
2026-06-23T20:15:00+00:00,GATE-04,ZONE-LAB,62.1,5,0
2026-06-23T20:30:00+00:00,GATE-04,ZONE-LAB,40.3,0,0
2026-06-23T20:45:00+00:00,GATE-04,ZONE-LAB,25.3,1,0
2026-06-23T21:00:00+00:00,GATE-04,ZONE-LAB,28.2,0,0
2026-06-23T21:15:00+00:00,GATE-04,ZONE-LAB,16.0,16,2
2026-06-23T21:30:00+00:00,GATE-04,ZONE-LAB,1.1,0,0
2026-06-23T21:45:00+00:00,GATE-04,ZONE-LAB,45.2,0,1
2026-06-23T22:00:00+00:00,GATE-04,ZONE-LAB,6.6,0,0
2026-06-23T22:15:00+00:00,GATE-04,ZONE-LAB,28.4,0,6
2026-06-23T22:30:00+00:00,GATE-04,ZONE-LAB,14.0,8,0
2026-06-23T22:45:00+00:00,GATE-04,ZONE-LAB,14.2,0,0
2026-06-23T23:00:00+00:00,GATE-04,ZONE-LAB,41.2,0,1
2026-06-23T23:15:00+00:00,GATE-04,ZONE-LAB,31.2,5,0
2026-06-23T23:30:00+00:00,GATE-04,ZONE-LAB,43.9,1,0
2026-06-23T23:45:00+00:00,GATE-04,ZONE-LAB,42.5,0,11
2026-06-23T00:00:00+00:00,GATE-05,ZONE-ASPEN,36.9,0,5
2026-06-23T00:15:00+00:00,GATE-05,ZONE-ASPEN,45.4,7,6
2026-06-23T00:30:00+00:00,GATE-05,ZONE-ASPEN,42.9,0,0
2026-06-23T00:45:00+00:00,GATE-05,ZONE-ASPEN,24.9,4,4
2026-06-23T01:00:00+00:00,GATE-05,ZONE-ASPEN,50.3,8,5
2026-06-23T01:15:00+00:00,GATE-05,ZONE-ASPEN,47.9,15,8
2026-06-23T01:30:00+00:00,GATE-05,ZONE-ASPEN,74.7,8,6
2026-06-23T01:45:00+00:00,GATE-05,ZONE-ASPEN,64.1,8,16
2026-06-23T02:00:00+00:00,GATE-05,ZONE-ASPEN,69.8,16,6
2026-06-23T02:15:00+00:00,GATE-05,ZONE-ASPEN,71.2,18,17
2026-06-23T02:30:00+00:00,GATE-05,ZONE-ASPEN,70.9,20,18
2026-06-23T02:45:00+00:00,GATE-05,ZONE-ASPEN,118.6,4,24
2026-06-23T03:00:00+00:00,GATE-05,ZONE-ASPEN,118.2,8,14
2026-06-23T03:15:00+00:00,GATE-05,ZONE-ASPEN,79.1,24,20
2026-06-23T03:30:00+00:00,GATE-05,ZONE-ASPEN,101.7,15,12
2026-06-23T03:45:00+00:00,GATE-05,ZONE-ASPEN,105.2,25,20
2026-06-23T04:00:00+00:00,GATE-05,ZONE-ASPEN,114.8,20,29
2026-06-23T04:15:00+00:00,GATE-05,ZONE-ASPEN,124.2,19,18
2026-06-23T04:30:00+00:00,GATE-05,ZONE-ASPEN,104.3,20,26
2026-06-23T04:45:00+00:00,GATE-05,ZONE-ASPEN,149.3,39,24
2026-06-23T05:00:00+00:00,GATE-05,ZONE-ASPEN,130.8,29,22
2026-06-23T05:15:00+00:00,GATE-05,ZONE-ASPEN,151.1,25,24
2026-06-23T05:30:00+00:00,GATE-05,ZONE-ASPEN,145.4,30,24
2026-06-23T05:45:00+00:00,GATE-05,ZONE-ASPEN,137.9,34,27
2026-06-23T06:00:00+00:00,GATE-05,ZONE-ASPEN,160.2,26,28
2026-06-23T06:15:00+00:00,GATE-05,ZONE-ASPEN,130.7,42,33
2026-06-23T06:30:00+00:00,GATE-05,ZONE-ASPEN,167.7,33,33
2026-06-23T06:45:00+00:00,GATE-05,ZONE-ASPEN,150.8,32,37
2026-06-23T07:00:00+00:00,GATE-05,ZONE-ASPEN,170.7,32,25
2026-06-23T07:15:00+00:00,GATE-05,ZONE-ASPEN,166.3,42,29
2026-06-23T07:30:00+00:00,GATE-05,ZONE-ASPEN,192.2,41,29
2026-06-23T07:45:00+00:00,GATE-05,ZONE-ASPEN,163.9,34,25
2026-06-23T08:00:00+00:00,GATE-05,ZONE-ASPEN,181.7,37,23
2026-06-23T08:15:00+00:00,GATE-05,ZONE-ASPEN,202.8,38,36
2026-06-23T08:30:00+00:00,GATE-05,ZONE-ASPEN,186.7,42,47
2026-06-23T08:45:00+00:00,GATE-05,ZONE-ASPEN,188.8,39,33
2026-06-23T09:00:00+00:00,GATE-05,ZONE-ASPEN,178.8,30,34
2026-06-23T09:15:00+00:00,GATE-05,ZONE-ASPEN,174.0,42,28
2026-06-23T09:30:00+00:00,GATE-05,ZONE-ASPEN,194.2,30,43
2026-06-23T09:45:00+00:00,GATE-05,ZONE-ASPEN,192.2,41,30
2026-06-23T10:00:00+00:00,GATE-05,ZONE-ASPEN,161.6,30,32
2026-06-23T10:15:00+00:00,GATE-05,ZONE-ASPEN,174.2,39,43
2026-06-23T10:30:00+00:00,GATE-05,ZONE-ASPEN,176.8,40,30
2026-06-23T10:45:00+00:00,GATE-05,ZONE-ASPEN,160.2,41,38
2026-06-23T11:00:00+00:00,GATE-05,ZONE-ASPEN,183.8,43,27
2026-06-23T11:15:00+00:00,GATE-05,ZONE-ASPEN,158.8,22,35
2026-06-23T11:30:00+00:00,GATE-05,ZONE-ASPEN,179.7,30,37
2026-06-23T11:45:00+00:00,GATE-05,ZONE-ASPEN,174.1,25,26
2026-06-23T12:00:00+00:00,GATE-05,ZONE-ASPEN,168.4,35,38
2026-06-23T12:15:00+00:00,GATE-05,ZONE-ASPEN,179.2,43,32
2026-06-23T12:30:00+00:00,GATE-05,ZONE-ASPEN,192.4,26,24
2026-06-23T12:45:00+00:00,GATE-05,ZONE-ASPEN,151.8,29,40
2026-06-23T13:00:00+00:00,GATE-05,ZONE-ASPEN,149.2,34,19
2026-06-23T13:15:00+00:00,GATE-05,ZONE-ASPEN,184.0,32,35
2026-06-23T13:30:00+00:00,GATE-05,ZONE-ASPEN,159.5,18,29
2026-06-23T13:45:00+00:00,GATE-05,ZONE-ASPEN,161.8,36,32
2026-06-23T14:00:00+00:00,GATE-05,ZONE-ASPEN,163.5,35,25
2026-06-23T14:15:00+00:00,GATE-05,ZONE-ASPEN,175.2,35,12
2026-06-23T14:30:00+00:00,GATE-05,ZONE-ASPEN,130.9,29,28
2026-06-23T14:45:00+00:00,GATE-05,ZONE-ASPEN,133.2,30,27
2026-06-23T15:00:00+00:00,GATE-05,ZONE-ASPEN,164.2,22,17
2026-06-23T15:15:00+00:00,GATE-05,ZONE-ASPEN,141.3,23,36
2026-06-23T15:30:00+00:00,GATE-05,ZONE-ASPEN,124.3,29,21
2026-06-23T15:45:00+00:00,GATE-05,ZONE-ASPEN,136.6,21,34
2026-06-23T16:00:00+00:00,GATE-05,ZONE-ASPEN,114.8,21,15
2026-06-23T16:15:00+00:00,GATE-05,ZONE-ASPEN,105.4,25,20
2026-06-23T16:30:00+00:00,GATE-05,ZONE-ASPEN,126.9,29,8
2026-06-23T16:45:00+00:00,GATE-05,ZONE-ASPEN,123.8,27,15
2026-06-23T17:00:00+00:00,GATE-05,ZONE-ASPEN,107.8,23,24
2026-06-23T17:15:00+00:00,GATE-05,ZONE-ASPEN,91.8,19,10
2026-06-23T17:30:00+00:00,GATE-05,ZONE-ASPEN,78.5,15,20
2026-06-23T17:45:00+00:00,GATE-05,ZONE-ASPEN,83.1,5,11
2026-06-23T18:00:00+00:00,GATE-05,ZONE-ASPEN,1552.5,158,46
2026-06-23T18:15:00+00:00,GATE-05,ZONE-ASPEN,1222.4,156,28
2026-06-23T18:30:00+00:00,GATE-05,ZONE-ASPEN,1217.5,148,28
2026-06-23T18:45:00+00:00,GATE-05,ZONE-ASPEN,1384.8,164,31
2026-06-23T19:00:00+00:00,GATE-05,ZONE-ASPEN,1205.3,125,46
2026-06-23T19:15:00+00:00,GATE-05,ZONE-ASPEN,1117.1,130,29
2026-06-23T19:30:00+00:00,GATE-05,ZONE-ASPEN,30.0,10,0
2026-06-23T19:45:00+00:00,GATE-05,ZONE-ASPEN,52.3,2,0
2026-06-23T20:00:00+00:00,GATE-05,ZONE-ASPEN,46.0,0,0
2026-06-23T20:15:00+00:00,GATE-05,ZONE-ASPEN,14.1,10,6
2026-06-23T20:30:00+00:00,GATE-05,ZONE-ASPEN,4.3,1,0
2026-06-23T20:45:00+00:00,GATE-05,ZONE-ASPEN,9.7,0,0
2026-06-23T21:00:00+00:00,GATE-05,ZONE-ASPEN,26.5,5,3
2026-06-23T21:15:00+00:00,GATE-05,ZONE-ASPEN,27.9,2,0
2026-06-23T21:30:00+00:00,GATE-05,ZONE-ASPEN,20.1,0,0
2026-06-23T21:45:00+00:00,GATE-05,ZONE-ASPEN,41.5,0,6
2026-06-23T22:00:00+00:00,GATE-05,ZONE-ASPEN,26.3,3,0
2026-06-23T22:15:00+00:00,GATE-05,ZONE-ASPEN,32.5,0,4
2026-06-23T22:30:00+00:00,GATE-05,ZONE-ASPEN,32.9,12,4
2026-06-23T22:45:00+00:00,GATE-05,ZONE-ASPEN,30.5,6,2
2026-06-23T23:00:00+00:00,GATE-05,ZONE-ASPEN,22.1,0,0
2026-06-23T23:15:00+00:00,GATE-05,ZONE-ASPEN,18.7,0,0
2026-06-23T23:30:00+00:00,GATE-05,ZONE-ASPEN,48.9,8,0
2026-06-23T23:45:00+00:00,GATE-05,ZONE-ASPEN,14.7,5,0
2026-06-23T00:00:00+00:00,GATE-06,ZONE-BILAT,16.6,0,0
2026-06-23T00:15:00+00:00,GATE-06,ZONE-BILAT,72.1,0,0
2026-06-23T00:30:00+00:00,GATE-06,ZONE-BILAT,48.7,0,0
2026-06-23T00:45:00+00:00,GATE-06,ZONE-BILAT,67.7,0,7
2026-06-23T01:00:00+00:00,GATE-06,ZONE-BILAT,61.4,4,6
2026-06-23T01:15:00+00:00,GATE-06,ZONE-BILAT,54.8,10,0
2026-06-23T01:30:00+00:00,GATE-06,ZONE-BILAT,37.8,11,1
2026-06-23T01:45:00+00:00,GATE-06,ZONE-BILAT,87.1,21,11
2026-06-23T02:00:00+00:00,GATE-06,ZONE-BILAT,73.1,22,13
2026-06-23T02:15:00+00:00,GATE-06,ZONE-BILAT,66.9,23,12
2026-06-23T02:30:00+00:00,GATE-06,ZONE-BILAT,76.0,17,11
2026-06-23T02:45:00+00:00,GATE-06,ZONE-BILAT,77.0,15,19
2026-06-23T03:00:00+00:00,GATE-06,ZONE-BILAT,128.1,12,18
2026-06-23T03:15:00+00:00,GATE-06,ZONE-BILAT,99.1,22,5
2026-06-23T03:30:00+00:00,GATE-06,ZONE-BILAT,109.6,27,20
2026-06-23T03:45:00+00:00,GATE-06,ZONE-BILAT,106.9,16,17
2026-06-23T04:00:00+00:00,GATE-06,ZONE-BILAT,125.2,19,22
2026-06-23T04:15:00+00:00,GATE-06,ZONE-BILAT,104.8,22,21
2026-06-23T04:30:00+00:00,GATE-06,ZONE-BILAT,123.5,25,31
2026-06-23T04:45:00+00:00,GATE-06,ZONE-BILAT,115.7,30,20
2026-06-23T05:00:00+00:00,GATE-06,ZONE-BILAT,139.9,33,25
2026-06-23T05:15:00+00:00,GATE-06,ZONE-BILAT,138.2,33,28
2026-06-23T05:30:00+00:00,GATE-06,ZONE-BILAT,151.4,25,33
2026-06-23T05:45:00+00:00,GATE-06,ZONE-BILAT,168.4,33,31
2026-06-23T06:00:00+00:00,GATE-06,ZONE-BILAT,178.0,37,25
2026-06-23T06:15:00+00:00,GATE-06,ZONE-BILAT,158.7,36,32
2026-06-23T06:30:00+00:00,GATE-06,ZONE-BILAT,144.9,36,28
2026-06-23T06:45:00+00:00,GATE-06,ZONE-BILAT,173.4,26,22
2026-06-23T07:00:00+00:00,GATE-06,ZONE-BILAT,118.3,32,27
2026-06-23T07:15:00+00:00,GATE-06,ZONE-BILAT,152.8,35,32
2026-06-23T07:30:00+00:00,GATE-06,ZONE-BILAT,178.2,26,47
2026-06-23T07:45:00+00:00,GATE-06,ZONE-BILAT,175.0,41,30
2026-06-23T08:00:00+00:00,GATE-06,ZONE-BILAT,179.6,34,45
2026-06-23T08:15:00+00:00,GATE-06,ZONE-BILAT,184.6,34,40
2026-06-23T08:30:00+00:00,GATE-06,ZONE-BILAT,162.4,29,26
2026-06-23T08:45:00+00:00,GATE-06,ZONE-BILAT,179.4,49,30
2026-06-23T09:00:00+00:00,GATE-06,ZONE-BILAT,189.5,44,27
2026-06-23T09:15:00+00:00,GATE-06,ZONE-BILAT,180.8,40,37
2026-06-23T09:30:00+00:00,GATE-06,ZONE-BILAT,177.0,35,32
2026-06-23T09:45:00+00:00,GATE-06,ZONE-BILAT,189.3,38,27
2026-06-23T10:00:00+00:00,GATE-06,ZONE-BILAT,199.4,42,28
2026-06-23T10:15:00+00:00,GATE-06,ZONE-BILAT,176.2,31,49
2026-06-23T10:30:00+00:00,GATE-06,ZONE-BILAT,193.0,48,30
2026-06-23T10:45:00+00:00,GATE-06,ZONE-BILAT,157.2,53,34
2026-06-23T11:00:00+00:00,GATE-06,ZONE-BILAT,152.5,26,27
2026-06-23T11:15:00+00:00,GATE-06,ZONE-BILAT,183.6,34,38
2026-06-23T11:30:00+00:00,GATE-06,ZONE-BILAT,149.6,42,27
2026-06-23T11:45:00+00:00,GATE-06,ZONE-BILAT,168.9,36,31
2026-06-23T12:00:00+00:00,GATE-06,ZONE-BILAT,175.3,41,30
2026-06-23T12:15:00+00:00,GATE-06,ZONE-BILAT,185.3,43,38
2026-06-23T12:30:00+00:00,GATE-06,ZONE-BILAT,151.0,37,38
2026-06-23T12:45:00+00:00,GATE-06,ZONE-BILAT,147.4,32,32
2026-06-23T13:00:00+00:00,GATE-06,ZONE-BILAT,171.1,38,24
2026-06-23T13:15:00+00:00,GATE-06,ZONE-BILAT,166.2,28,35
2026-06-23T13:30:00+00:00,GATE-06,ZONE-BILAT,159.1,32,28
2026-06-23T13:45:00+00:00,GATE-06,ZONE-BILAT,132.3,23,17
2026-06-23T14:00:00+00:00,GATE-06,ZONE-BILAT,178.6,21,37
2026-06-23T14:15:00+00:00,GATE-06,ZONE-BILAT,147.6,37,17
2026-06-23T14:30:00+00:00,GATE-06,ZONE-BILAT,161.4,31,32
2026-06-23T14:45:00+00:00,GATE-06,ZONE-BILAT,150.5,28,33
2026-06-23T15:00:00+00:00,GATE-06,ZONE-BILAT,132.0,33,18
2026-06-23T15:15:00+00:00,GATE-06,ZONE-BILAT,112.8,23,23
2026-06-23T15:30:00+00:00,GATE-06,ZONE-BILAT,113.2,14,14
2026-06-23T15:45:00+00:00,GATE-06,ZONE-BILAT,137.2,22,27
2026-06-23T16:00:00+00:00,GATE-06,ZONE-BILAT,128.4,23,16
2026-06-23T16:15:00+00:00,GATE-06,ZONE-BILAT,118.7,23,32
2026-06-23T16:30:00+00:00,GATE-06,ZONE-BILAT,97.5,11,15
2026-06-23T16:45:00+00:00,GATE-06,ZONE-BILAT,82.1,14,13
2026-06-23T17:00:00+00:00,GATE-06,ZONE-BILAT,88.6,22,17
2026-06-23T17:15:00+00:00,GATE-06,ZONE-BILAT,88.3,11,6
2026-06-23T17:30:00+00:00,GATE-06,ZONE-BILAT,76.5,6,18
2026-06-23T17:45:00+00:00,GATE-06,ZONE-BILAT,79.0,13,15
2026-06-23T18:00:00+00:00,GATE-06,ZONE-BILAT,74.0,9,16
2026-06-23T18:15:00+00:00,GATE-06,ZONE-BILAT,87.7,7,1
2026-06-23T18:30:00+00:00,GATE-06,ZONE-BILAT,65.3,11,1
2026-06-23T18:45:00+00:00,GATE-06,ZONE-BILAT,21.1,20,5
2026-06-23T19:00:00+00:00,GATE-06,ZONE-BILAT,52.1,9,0
2026-06-23T19:15:00+00:00,GATE-06,ZONE-BILAT,75.4,0,0
2026-06-23T19:30:00+00:00,GATE-06,ZONE-BILAT,43.3,0,0
2026-06-23T19:45:00+00:00,GATE-06,ZONE-BILAT,11.3,0,6
2026-06-23T20:00:00+00:00,GATE-06,ZONE-BILAT,20.0,6,0
2026-06-23T20:15:00+00:00,GATE-06,ZONE-BILAT,23.8,3,0
2026-06-23T20:30:00+00:00,GATE-06,ZONE-BILAT,26.9,2,1
2026-06-23T20:45:00+00:00,GATE-06,ZONE-BILAT,76.3,0,1
2026-06-23T21:00:00+00:00,GATE-06,ZONE-BILAT,16.4,7,0
2026-06-23T21:15:00+00:00,GATE-06,ZONE-BILAT,7.6,6,0
2026-06-23T21:30:00+00:00,GATE-06,ZONE-BILAT,28.7,5,0
2026-06-23T21:45:00+00:00,GATE-06,ZONE-BILAT,24.7,12,0
2026-06-23T22:00:00+00:00,GATE-06,ZONE-BILAT,19.5,6,9
2026-06-23T22:15:00+00:00,GATE-06,ZONE-BILAT,33.4,4,0
2026-06-23T22:30:00+00:00,GATE-06,ZONE-BILAT,34.4,1,0
2026-06-23T22:45:00+00:00,GATE-06,ZONE-BILAT,8.7,1,6
2026-06-23T23:00:00+00:00,GATE-06,ZONE-BILAT,12.2,0,0
2026-06-23T23:15:00+00:00,GATE-06,ZONE-BILAT,30.7,0,0
2026-06-23T23:30:00+00:00,GATE-06,ZONE-BILAT,43.0,0,0
2026-06-23T23:45:00+00:00,GATE-06,ZONE-BILAT,43.7,9,0
2026-06-23T00:00:00+00:00,GATE-07,ZONE-FOOD,28.7,4,0
2026-06-23T00:15:00+00:00,GATE-07,ZONE-FOOD,17.0,0,0
2026-06-23T00:30:00+00:00,GATE-07,ZONE-FOOD,44.5,6,5
2026-06-23T00:45:00+00:00,GATE-07,ZONE-FOOD,15.9,4,0
2026-06-23T01:00:00+00:00,GATE-07,ZONE-FOOD,59.0,9,14
2026-06-23T01:15:00+00:00,GATE-07,ZONE-FOOD,53.1,12,5
2026-06-23T01:30:00+00:00,GATE-07,ZONE-FOOD,75.6,20,13
2026-06-23T01:45:00+00:00,GATE-07,ZONE-FOOD,87.9,9,9
2026-06-23T02:00:00+00:00,GATE-07,ZONE-FOOD,92.2,7,8
2026-06-23T02:15:00+00:00,GATE-07,ZONE-FOOD,60.0,6,14
2026-06-23T02:30:00+00:00,GATE-07,ZONE-FOOD,92.9,17,11
2026-06-23T02:45:00+00:00,GATE-07,ZONE-FOOD,71.2,14,9
2026-06-23T03:00:00+00:00,GATE-07,ZONE-FOOD,119.8,19,22
2026-06-23T03:15:00+00:00,GATE-07,ZONE-FOOD,100.3,15,17
2026-06-23T03:30:00+00:00,GATE-07,ZONE-FOOD,114.4,22,17
2026-06-23T03:45:00+00:00,GATE-07,ZONE-FOOD,103.6,28,22
2026-06-23T04:00:00+00:00,GATE-07,ZONE-FOOD,122.6,24,15
2026-06-23T04:15:00+00:00,GATE-07,ZONE-FOOD,135.5,29,17
2026-06-23T04:30:00+00:00,GATE-07,ZONE-FOOD,127.0,25,20
2026-06-23T04:45:00+00:00,GATE-07,ZONE-FOOD,144.2,22,33
2026-06-23T05:00:00+00:00,GATE-07,ZONE-FOOD,140.8,35,21
2026-06-23T05:15:00+00:00,GATE-07,ZONE-FOOD,138.2,35,26
2026-06-23T05:30:00+00:00,GATE-07,ZONE-FOOD,138.9,26,17
2026-06-23T05:45:00+00:00,GATE-07,ZONE-FOOD,113.0,28,35
2026-06-23T06:00:00+00:00,GATE-07,ZONE-FOOD,141.5,34,35
2026-06-23T06:15:00+00:00,GATE-07,ZONE-FOOD,134.8,22,26
2026-06-23T06:30:00+00:00,GATE-07,ZONE-FOOD,152.5,35,29
2026-06-23T06:45:00+00:00,GATE-07,ZONE-FOOD,142.4,31,28
2026-06-23T07:00:00+00:00,GATE-07,ZONE-FOOD,171.4,41,38
2026-06-23T07:15:00+00:00,GATE-07,ZONE-FOOD,159.0,35,31
2026-06-23T07:30:00+00:00,GATE-07,ZONE-FOOD,169.9,44,20
2026-06-23T07:45:00+00:00,GATE-07,ZONE-FOOD,158.3,34,38
2026-06-23T08:00:00+00:00,GATE-07,ZONE-FOOD,181.7,39,32
2026-06-23T08:15:00+00:00,GATE-07,ZONE-FOOD,178.3,40,36
2026-06-23T08:30:00+00:00,GATE-07,ZONE-FOOD,171.8,36,30
2026-06-23T08:45:00+00:00,GATE-07,ZONE-FOOD,164.7,28,26
2026-06-23T09:00:00+00:00,GATE-07,ZONE-FOOD,172.7,39,38
2026-06-23T09:15:00+00:00,GATE-07,ZONE-FOOD,194.8,24,32
2026-06-23T09:30:00+00:00,GATE-07,ZONE-FOOD,200.8,37,47
2026-06-23T09:45:00+00:00,GATE-07,ZONE-FOOD,197.4,33,49
2026-06-23T10:00:00+00:00,GATE-07,ZONE-FOOD,191.7,42,36
2026-06-23T10:15:00+00:00,GATE-07,ZONE-FOOD,153.3,32,25
2026-06-23T10:30:00+00:00,GATE-07,ZONE-FOOD,199.7,34,32
2026-06-23T10:45:00+00:00,GATE-07,ZONE-FOOD,179.2,51,35
2026-06-23T11:00:00+00:00,GATE-07,ZONE-FOOD,187.7,39,28
2026-06-23T11:15:00+00:00,GATE-07,ZONE-FOOD,189.5,41,33
2026-06-23T11:30:00+00:00,GATE-07,ZONE-FOOD,172.8,25,33
2026-06-23T11:45:00+00:00,GATE-07,ZONE-FOOD,161.1,38,33
2026-06-23T12:00:00+00:00,GATE-07,ZONE-FOOD,129.4,29,28
2026-06-23T12:15:00+00:00,GATE-07,ZONE-FOOD,154.2,38,42
2026-06-23T12:30:00+00:00,GATE-07,ZONE-FOOD,174.7,36,39
2026-06-23T12:45:00+00:00,GATE-07,ZONE-FOOD,168.1,39,19
2026-06-23T13:00:00+00:00,GATE-07,ZONE-FOOD,178.1,32,29
2026-06-23T13:15:00+00:00,GATE-07,ZONE-FOOD,185.7,36,33
2026-06-23T13:30:00+00:00,GATE-07,ZONE-FOOD,150.1,30,21
2026-06-23T13:45:00+00:00,GATE-07,ZONE-FOOD,168.0,31,35
2026-06-23T14:00:00+00:00,GATE-07,ZONE-FOOD,123.0,27,26
2026-06-23T14:15:00+00:00,GATE-07,ZONE-FOOD,150.9,29,20
2026-06-23T14:30:00+00:00,GATE-07,ZONE-FOOD,113.3,28,12
2026-06-23T14:45:00+00:00,GATE-07,ZONE-FOOD,142.4,38,22
2026-06-23T15:00:00+00:00,GATE-07,ZONE-FOOD,136.7,24,25
2026-06-23T15:15:00+00:00,GATE-07,ZONE-FOOD,142.5,22,18
2026-06-23T15:30:00+00:00,GATE-07,ZONE-FOOD,140.5,16,16
2026-06-23T15:45:00+00:00,GATE-07,ZONE-FOOD,122.4,19,20
2026-06-23T16:00:00+00:00,GATE-07,ZONE-FOOD,133.6,31,27
2026-06-23T16:15:00+00:00,GATE-07,ZONE-FOOD,95.2,36,17
2026-06-23T16:30:00+00:00,GATE-07,ZONE-FOOD,123.4,13,15
2026-06-23T16:45:00+00:00,GATE-07,ZONE-FOOD,98.7,17,20
2026-06-23T17:00:00+00:00,GATE-07,ZONE-FOOD,96.2,23,19
2026-06-23T17:15:00+00:00,GATE-07,ZONE-FOOD,87.0,11,13
2026-06-23T17:30:00+00:00,GATE-07,ZONE-FOOD,97.9,14,18
2026-06-23T17:45:00+00:00,GATE-07,ZONE-FOOD,93.8,9,9
2026-06-23T18:00:00+00:00,GATE-07,ZONE-FOOD,102.2,16,12
2026-06-23T18:15:00+00:00,GATE-07,ZONE-FOOD,103.3,13,10
2026-06-23T18:30:00+00:00,GATE-07,ZONE-FOOD,78.0,6,9
2026-06-23T18:45:00+00:00,GATE-07,ZONE-FOOD,56.7,17,3
2026-06-23T19:00:00+00:00,GATE-07,ZONE-FOOD,63.7,13,1
2026-06-23T19:15:00+00:00,GATE-07,ZONE-FOOD,46.3,6,6
2026-06-23T19:30:00+00:00,GATE-07,ZONE-FOOD,52.0,4,0
2026-06-23T19:45:00+00:00,GATE-07,ZONE-FOOD,9.1,0,1
2026-06-23T20:00:00+00:00,GATE-07,ZONE-FOOD,27.7,7,3
2026-06-23T20:15:00+00:00,GATE-07,ZONE-FOOD,21.3,1,9
2026-06-23T20:30:00+00:00,GATE-07,ZONE-FOOD,28.8,0,0
2026-06-23T20:45:00+00:00,GATE-07,ZONE-FOOD,32.8,0,0
2026-06-23T21:00:00+00:00,GATE-07,ZONE-FOOD,52.7,0,0
2026-06-23T21:15:00+00:00,GATE-07,ZONE-FOOD,18.3,0,14
2026-06-23T21:30:00+00:00,GATE-07,ZONE-FOOD,39.4,0,0
2026-06-23T21:45:00+00:00,GATE-07,ZONE-FOOD,4.3,2,0
2026-06-23T22:00:00+00:00,GATE-07,ZONE-FOOD,41.5,4,0
2026-06-23T22:15:00+00:00,GATE-07,ZONE-FOOD,39.9,0,0
2026-06-23T22:30:00+00:00,GATE-07,ZONE-FOOD,31.2,0,0
2026-06-23T22:45:00+00:00,GATE-07,ZONE-FOOD,41.8,0,1
2026-06-23T23:00:00+00:00,GATE-07,ZONE-FOOD,10.5,2,0
2026-06-23T23:15:00+00:00,GATE-07,ZONE-FOOD,33.9,0,2
2026-06-23T23:30:00+00:00,GATE-07,ZONE-FOOD,20.6,4,5
2026-06-23T23:45:00+00:00,GATE-07,ZONE-FOOD,51.1,0,0
2026-06-23T00:00:00+00:00,GATE-08,ZONE-VIP,3.0,2,3
2026-06-23T00:15:00+00:00,GATE-08,ZONE-VIP,51.5,0,0
2026-06-23T00:30:00+00:00,GATE-08,ZONE-VIP,31.5,3,0
2026-06-23T00:45:00+00:00,GATE-08,ZONE-VIP,30.6,0,15
2026-06-23T01:00:00+00:00,GATE-08,ZONE-VIP,48.5,0,10
2026-06-23T01:15:00+00:00,GATE-08,ZONE-VIP,42.0,11,8
2026-06-23T01:30:00+00:00,GATE-08,ZONE-VIP,57.2,9,1
2026-06-23T01:45:00+00:00,GATE-08,ZONE-VIP,77.6,8,0
